ID,boxes,classes
01148,2006;548;587;581,1
01335,,
05650,624;1193;413;463,1
02549,,
00717,,
03109,623;476;520;974,1
06250,,
07813,,
00774,187;862;172;190|181;1163;143;205|260;1415;716;1923,1|1|1
06070,,
00734,,
02673,260;672;809;251,1
03577,,
03153,,
03924,1338;55;329;273|568;42;397;266,1|1
06191,948;19;889;881|1288;1722;836;552,1|1
05376,,
01838,,
02853,,
05367,323;484;1206;954,1
02697,,
07614,,
01513,1210;319;268;192,1
00019,,
03408,1498;176;433;398|846;143;395;339,1|1
06488,1751;358;440;308,1
01228,,
03895,,
00186,1271;19;559;1155,1
04666,1173;1580;505;542,1
00229,556;519;1260;1309,1
02912,536;250;303;229|1194;178;278;211,1|1
04781,,
06971,529;1661;497;886,1
06118,1233;583;445;439|468;705;272;188|2107;695;279;224|1255;1681;542;484,1|1|1|1
01316,2900;522;513;414|49;1585;1492;3354,1|1
03497,917;607;110;99|1207;787;148;113|1326;1115;136;122|1370;1446;136;128,1|1|1|1
01994,,
04055,,
06576,,
03335,769;246;371;1060,1
07052,1551;393;104;104|1346;82;96;79|1543;1050;143;135|1555;1709;180;160,1|1|1|1
00319,,
06059,105;945;1169;2023|1182;32;461;397|555;49;569;191,1|1|1
00585,1910;972;149;330,1
01843,753;310;82;66,1
04786,899;52;416;1222,1
00154,,
04482,1601;528;432;239|1636;1473;217;148,1|1
00913,,
07631,,
03539,,
01225,,
05554,1091;670;453;162,1
03171,1794;289;444;357|849;487;305;474,1|1
00087,,
07108,,
02363,785;1359;553;523,1
02291,,
00722,,
02113,,
06042,525;1552;659;408|2963;1529;713;345,1|1
04065,,
06460,,
00969,,
06744,,
01914,,
03813,1281;1015;208;240,1
02955,,
06322,857;447;240;117|1193;838;245;223,1|1
04885,,
00306,844;1376;412;555|297;1032;211;203|1691;972;240;203,1|1|1
01941,95;458;2366;2773,1
00513,,
04179,,
02094,362;89;397;443|1396;74;488;541,1|1
02835,814;424;518;391|1566;396;462;398,1|1
00632,255;571;327;278|1785;643;265;217|699;1285;510;413,1|1|1
07755,396;1144;1043;2227,1
05692,,
02841,,
00594,1025;575;345;194,1
02924,225;778;617;2140|853;1452;521;594|11;568;506;72|2192;449;140;169|1021;2368;64;237,1|1|1|1|1
06470,880;532;342;311|800;1702;480;491|1671;577;334;206|83;777;127;187,1|1|1|1
06961,271;1017;362;278|1935;959;242;288|649;1792;546;989,1|1|1
02407,732;1545;399;406,1
06598,1046;1957;583;629,1
01157,,
03042,,
02998,384;100;475;205|1118;70;348;226,1|1
03743,,
05389,,
04013,938;-9;788;971|1764;43;685;382,1|1
02209,1345;38;1472;149,1
06698,316;1025;120;145|364;1180;100;145|1338;1149;175;148|730;1268;270;336,1|1|1|1
02314,,
02807,1347;15;241;145,1
05300,,
05616,,
07598,,
04953,,
05537,948;26;1113;983|439;1143;1285;2127,1|1
05568,506;314;582;448|1287;323;509;503,1|1
01083,561;1405;652;519|262;1922;176;236|1494;1966;204;396,1|1|1
01320,,
04901,2370;2081;863;295|246;2368;579;402,1|1
07068,562;412;660;1106,1
01448,982;1442;662;683,1
07889,,
01414,1196;1781;988;839,1
06892,1351;58;344;257,1
01915,,
06402,2005;1968;212;512,1
01033,,
01921,180;152;569;244|1819;487;176;203|1674;1049;194;182|253;1133;136;171|857;1428;498;405,1|1|1|1|1
06043,,
00790,941;166;545;1235,1
02654,,
01377,973;1348;683;484|1914;555;255;213,1|1
02694,463;1659;792;1152|2134;1285;240;228|21;609;291;194,1|1|1
03406,869;48;455;1447,1
06036,610;23;470;460|461;2040;281;287|1251;1306;339;235|1386;2030;280;273,1|1|1|1
04549,,
04481,,
07482,,
04700,,
04514,,
00447,,
06046,671;1411;377;278,1
04932,700;136;408;499|1448;98;438;302,1|1
07807,602;6;896;814|1729;597;142;171|1690;947;168;135|224;913;173;151|159;483;175;188,1|1|1|1|1
02282,1266;15;415;246|293;32;228;401|1279;34;301;278,1|1|1
00972,,
06002,458;62;928;2225,1
03463,821;1590;609;647,1
02119,455;412;264;256|1360;382;321;366,1|1
06540,,
04897,1381;1829;348;226,1
05496,49;879;414;396|1327;643;686;217,1|1
01873,,
00867,,
03188,,
06780,,
06013,1338;163;2262;536,1
03479,694;1373;566;431,1
02188,674;4;805;1137|386;357;202;232|2125;518;217;226|1947;1469;193;199|211;1314;170;196|874;1516;904;550,1|1|1|1|1|1
02814,839;37;595;1173|706;49;373;296|1528;83;302;319|953;1580;686;513,1|1|1|1
05048,624;1772;300;386,1
00993,261;692;214;216|241;1396;171;192|1967;767;221;197|1905;1490;229;157|671;13;336;1042,1|1|1|1|1
05937,,
03651,469;898;288;889,1
03064,,
06679,613;18;1004;862|49;1346;972;1967,1|1
07163,,
02551,1128;47;559;521|181;158;565;704,1|1
02993,,
00915,,
05288,,
00395,,
05611,,
05784,1518;122;679;420,1
01343,,
00814,,
06226,,
04033,688;142;189;1544,1
03633,146;190;2768;2157|1229;652;117;111,1|1
04875,,
01564,,
02910,,
02856,1102;21;453;1275,1
05054,,
03061,,
00150,1669;20;432;481,1
04390,,
06428,1173;1863;560;614|601;463;253;255|2150;560;290;316,1|1|1
03920,772;170;513;246|1646;106;610;157,1|1
01287,,
05086,1397;247;399;383,1
06699,,
02630,64;1264;392;338,1
00961,1682;593;413;207,1
05449,,
02954,778;350;1370;557,1
03912,1505;617;866;520,1
07254,,
04187,,
01047,,
01009,,
03637,1758;1315;203;150|662;1666;599;629|58;1330;160;145,1|1|1
01786,,
02392,575;9;501;819|686;765;320;223,1|1
02165,700;95;896;835,1
04744,1887;1158;293;338,1
05926,,
02067,1498;102;280;280|668;66;312;388,1|1
06670,328;1185;510;1445|239;976;83;147|1583;1031;152;126,1|1|1
00356,315;656;127;215|326;1103;189;193|1915;736;138;225|1787;1136;174;208|391;1503;436;1651|846;1630;578;611,1|1|1|1|1|1
00379,,
06447,,
03866,1304;280;1844;702,1
07606,899;75;531;343|1889;65;477;286,1|1
03731,653;1151;477;454,1
04480,,
07302,1188;383;154;160|982;631;151;147|898;942;153;104,1|1|1
02312,,
06075,,
00257,2233;1597;218;204|995;134;308;272,1|1
04407,631;6;309;291|1378;29;331;393,1|1
00576,,
02329,412;1579;746;1938|953;37;871;1007|533;865;246;169|2157;962;223;146,1|1|1|1
07613,17;1483;398;1499|1193;733;143;532|50;49;207;1140,1|1|1
00569,,
04155,1259;1388;316;268,1
05820,,
03220,367;29;352;322|1128;42;361;395,1|1
05379,,
07573,225;602;948;654,1
04633,1635;99;564;600,1
06585,1806;172;474;254,1
00611,626;366;670;816,1
05699,,
06666,1024;4;1064;861,1
06882,,
04201,1725;542;274;206|1670;1276;188;165|96;484;279;203|51;1240;165;172,1|1|1|1
04614,548;16;979;1061,1
01226,,
03682,,
01531,1027;25;941;1164,1
07565,231;721;390;350|1231;665;229;133,1|1
07911,,
03210,,
02405,1226;1565;636;679,1
03727,,
00286,,
00466,,
03054,,
01524,,
04653,,
01007,,
02702,,
05778,2059;1125;192;141,1
02054,1411;63;387;262,1
07752,,
07304,,
02629,873;92;531;1464|554;956;133;129|2070;850;152;135|454;1287;913;1857,1|1|1|1
04708,1353;1371;307;339,1
01108,,
05366,2141;1136;361;298,1
07684,,
07830,,
00304,,
00124,,
04797,850;562;491;330|1559;628;355;323,1|1
07252,1318;666;143;171|283;848;676;463|1322;1786;659;673|2288;659;747;447,1|1|1|1
02974,673;32;893;813|277;946;135;188|286;1410;613;1542|1777;913;115;149,1|1|1|1
01277,1393;134;251;263,1
02502,1026;742;161;201|473;271;280;456,1|1
00540,,
02230,,
00835,1354;1232;225;180|637;14;301;1076,1|1
04589,823;1627;255;479|1888;473;274;234|33;460;292;252,1|1|1
02439,1196;1468;656;660|2159;656;244;188|677;719;299;268,1|1|1
04198,538;169;373;361|1398;50;358;379,1|1
06873,690;1209;437;245,1
07025,,
00413,708;221;323;229,1
00858,462;473;456;217,1
02815,,
01213,594;19;480;1022|266;1002;133;195|131;1677;136;140|1493;1689;138;195|1846;1046;109;125,1|1|1|1|1
01052,,
01010,86;1242;572;1860|415;233;297;462,1|1
06361,473;854;699;963,1
02965,1562;70;2016;899,1
03839,492;91;395;392|1390;88;325;395,1|1
01498,,
04016,,
03468,,
00877,,
02478,839;1486;641;584|175;1344;198;285|1772;1341;181;256|1937;694;174;221,1|1|1|1
02850,561;195;1196;1089,1
06459,1102;561;360;131,1
02137,505;20;566;866|34;390;205;237|57;988;149;177|1495;896;177;164|659;1192;377;425,1|1|1|1|1
03069,,
01338,495;66;386;298|1058;113;398;247,1|1
04125,757;187;436;314|1396;215;606;353,1|1
00521,804;1039;281;227|2373;719;434;217|1568;1830;310;521,1|1|1
01111,1282;379;115;124,1
06232,284;34;337;326|1084;11;300;313|765;134;279;155,1|1|1
04362,880;11;444;328|1552;16;470;409,1|1
02163,1651;456;413;242|2460;1742;604;363,1|1
06121,,
06889,1071;12;520;1007,1
03599,,
03214,,
05294,865;345;232;164,1
03691,,
06397,,
02321,1077;693;485;508|1054;1848;651;480,1|1
06592,976;2;719;1429,1
01017,,
02341,61;221;2832;2364,1
06684,834;446;416;275|1486;449;407;269,1|1
01271,398;1464;480;1773|1015;1970;275;401|2019;829;167;187|547;174;424;395|1524;203;422;515,1|1|1|1|1
03327,1919;1015;316;249|123;1188;123;216|2074;1773;216;126|866;2136;673;579|129;1720;188;181,1|1|1|1|1
02299,,
07094,1518;7;717;407|363;57;550;477,1|1
07522,830;54;391;513|1758;54;450;534,1|1
03183,47;153;421;1152,1
07059,,
07018,320;571;143;181|1551;623;145;155|1507;933;147;146|396;913;147;135|620;163;215;925|865;1128;421;376,1|1|1|1|1|1
01904,,
07137,211;681;159;159|1458;626;153;151|54;970;783;1575,1|1|1
01805,1165;1636;284;532,1
01931,709;1781;556;1579|2163;1497;167;220|434;1618;180;211,1|1|1
00960,,
03496,,
07634,,
04931,563;138;1385;984|237;73;197;127,1|1
05435,,
05480,,
01939,494;225;427;442|1606;176;359;357,1|1
02215,,
01342,,
03559,,
06098,436;727;664;781,1
00793,685;105;331;257|1662;44;339;371,1|1
04619,,
00729,,
02972,,
07987,666;196;484;222|1758;218;499;188,1|1
00503,670;81;421;579,1
06611,693;108;414;344|1467;71;313;335,1|1
06864,2534;1398;1004;347|1004;2117;227;203,1|1
06190,55;1150;806;2060,1
04532,,
04200,,
04161,,
00308,,
03199,1320;181;274;200|1566;44;165;203|2668;2231;309;207,1|1|1
03954,742;1397;479;410|1127;2007;210;122|226;830;216;248|1759;819;336;419,1|1|1|1
06967,527;73;1027;523|1773;61;1156;629|509;1729;670;1978|807;1122;660;1221,1|1|1|1
04772,,
02724,1232;25;221;976,1
07853,,
07701,,
02900,,
03808,413;184;1849;468,1
05394,,
02136,792;97;188;312,1
02849,,
06750,578;1532;274;179|2319;990;774;441,1|1
04397,,
01723,,
04332,416;680;552;1074,1
03986,,
01692,,
07298,,
02982,446;1224;423;282,1
05066,,
02920,1018;651;207;212|416;39;371;523|1352;15;498;642,1|1|1
02004,394;830;504;275|1797;795;491;282|1074;1424;536;468,1|1|1
01593,,
05390,,
03017,1787;191;695;442|702;202;677;586,1|1
06487,,
04945,1943;978;199;212|1160;1456;350;389|562;976;162;212,1|1|1
04218,1682;20;445;196,1
08000,,
00207,1042;205;672;1738|386;1629;1360;2979,1|1
02387,298;621;124;295|94;1046;161;143|775;1082;122;116|264;1824;109;259,1|1|1|1
03693,1033;1086;324;216,1
02013,,
01332,1213;109;483;612|602;697;364;258|2311;762;282;293|649;1221;207;265|2274;1261;228;245|683;1615;707;1822,1|1|1|1|1|1
06536,,
05270,1246;147;870;1522|1346;1203;605;1594,1|1
01754,,
06093,,
04010,,
00859,1312;263;364;296,1
00092,,
02420,269;312;488;430|1078;85;520;338,1|1
04721,,
01806,,
07260,754;2070;773;837,1
07816,1785;215;358;258,1
00831,,
01852,,
05813,465;62;416;983,1
01866,,
03113,1690;254;556;405|683;246;405;483,1|1
02959,962;408;412;805,1
00918,494;701;1050;331|1878;780;532;539,1|1
04988,1175;2120;664;861,1
01702,,
01118,,
06714,,
05840,,
00405,,
06635,722;168;150;236,1
04312,343;48;562;1725|1083;778;340;146|745;1196;465;617|78;1586;248;2024|81;1018;377;209,1|1|1|1|1
03678,1241;251;363;203,1
03184,432;75;494;362|1353;51;439;260,1|1
00345,,
03886,1127;403;554;1283,1
05781,761;164;682;1097,1
06261,,
07224,1830;670;800;254|858;1597;624;547|16;755;806;353,1|1|1
01656,306;774;226;207|2154;716;265;188|274;1430;707;2068,1|1|1
02452,437;1187;471;463|1409;2026;186;244,1|1
06903,,
06551,409;24;400;511|1152;69;407;400,1|1
07371,,
01403,282;308;338;533|1084;259;302;407,1|1
05013,416;19;328;206|1030;23;280;177,1|1
00562,1165;118;284;277|506;119;339;300,1|1
03315,516;94;510;431|1382;138;543;426,1|1
02288,1371;825;451;272|2120;1853;141;368|1742;123;362;256,1|1|1
03779,1183;1818;594;297|1571;561;200;168,1|1
00984,839;44;309;551|1826;16;326;575|453;1424;354;523,1|1|1
01867,,
00309,,
02563,487;743;139;185|1048;800;149;146|1581;861;152;167|2146;811;167;139|349;481;128;120,1|1|1|1|1
00420,,
04965,1796;665;405;428|92;954;254;536,1|1
05854,650;108;465;924|533;532;213;196|1486;614;196;193|799;1203;479;454,1|1|1|1
05945,359;590;789;1525,1
01179,2162;835;339;380|2203;1396;201;219|1085;1910;584;677|279;1448;228;271|445;829;345;316,1|1|1|1|1
06856,,
00938,,
06917,857;1097;503;685,1
00796,,
00247,,
04283,804;13;425;1114,1
06839,893;24;518;1275,1
06280,416;190;607;1469,1
03039,,
06200,866;11;285;257|1633;54;396;344,1|1
01204,,
04518,1679;1300;126;228|636;26;321;336|1534;10;394;332,1|1|1
02189,64;493;1003;587,1
07328,,
03164,766;1706;502;675|144;1316;225;259|1875;1308;264;204,1|1|1
06991,,
06520,997;853;343;237|355;1700;366;825,1|1
04790,,
00957,,
03502,681;33;570;478|1685;20;586;485,1|1
01746,,
07303,506;726;355;213|1137;1734;509;527|2299;638;415;251,1|1|1
02033,,
00494,519;1623;846;1031,1
06893,593;35;505;548|1486;124;522;479,1|1
02397,,
05593,539;13;870;964,1
06575,332;1640;178;230|2012;1579;162;203|1011;1677;630;580,1|1|1
05783,1088;632;538;445,1
02914,1218;272;225;197|472;296;285;189,1|1
05320,985;2336;266;323,1
01637,1520;710;174;375|750;1355;536;565,1|1
00946,116;1177;1892;1686|1352;2503;548;367,1|1
03894,1305;1863;519;509,1
04287,,
01200,1253;5;1380;810|628;1336;699;732,1|1
07501,1802;86;728;305,1
00297,,
07330,490;734;403;230|914;1667;661;780|2301;1491;253;167|2321;954;217;254,1|1|1|1
00905,,
00561,1095;11;849;1071,1
00718,379;502;226;192|1769;382;282;214|1839;963;196;211|247;973;211;154|446;1249;491;1470|952;1740;149;388,1|1|1|1|1|1
07053,,
07693,,
07106,1259;312;427;280,1
04188,342;274;547;633|1265;295;511;550,1|1
03848,2213;842;477;259|464;637;176;231|544;954;342;257|913;25;487;973|621;1466;577;1697,1|1|1|1|1
01217,,
00142,962;133;240;305,1
01381,555;1281;281;268|1064;1528;355;602|2135;799;365;321|870;116;469;378,1|1|1|1
04352,324;19;429;212,1
07486,,
01234,263;200;2868;822|1335;362;385;259|2054;179;2826;758,1|1|1
00432,1190;360;551;632,1
03090,389;143;551;576|1408;89;477;492,1|1
06836,,
04233,650;243;927;968,1
02633,,
04902,,
06045,,
04151,946;173;363;998,1
00471,349;286;64;51|384;382;55;39|409;479;50;76|478;612;41;50|533;722;42;60|609;787;59;43|1530;279;37;44|1489;375;53;50|1463;486;62;51|1417;603;59;60|1332;702;52;44|1211;773;92;50|1100;853;58;37|740;821;51;43|852;865;64;53|981;911;188;83|832;1248;388;459,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
00829,1134;42;771;1179|1702;1636;697;558|1395;1863;310;237|2396;684;181;234,1|1|1|1
04080,,
00574,,
06348,,
06713,487;986;775;941|1483;1207;528;935|452;336;493;329|2141;398;167;219|2341;720;179;163|381;995;788;173|2354;1146;701;169|1246;1178;596;400,1|1|1|1|1|1|1|1
07652,1644;351;602;590|593;562;316;597,1|1
07206,,
02348,,
04465,,
01294,,
04333,698;1462;669;576|1698;1029;260;204,1|1
00349,,
06537,,
02359,,
06640,,
02178,713;70;702;1541,1
06834,1878;170;344;239|671;44;295;414|860;1683;790;839|2177;1311;288;316|281;560;309;239|1136;532;444;545,1|1|1|1|1|1
06329,1039;53;551;1145,1
01357,,
07337,,
04327,1224;1432;450;373|196;1715;370;2213,1|1
00271,,
04947,,
02153,1628;964;187;253|2446;1731;287;214,1|1
04448,,
01626,1471;333;135;283,1
04384,,
02830,,
04242,381;1313;1443;1264|2067;261;1322;698,1|1
02161,454;583;737;413|2355;817;171;209|578;1523;809;1993,1|1|1
00536,1911;2049;452;524,1
04280,38;323;1001;1118|1633;37;3034;392|875;145;137;143|2305;794;191;161|1768;3;129;166,1|1|1|1|1
01455,,
00502,,
07524,,
06425,,
03968,,
01816,,
04237,445;997;350;223|2224;888;327;184|489;1631;844;1923,1|1|1
06371,,
04017,,
03128,1424;498;291;213|510;745;191;260|922;1660;910;944|2287;1131;260;303,1|1|1|1
00567,1266;731;178;175|869;215;406;401|1721;195;483;292,1|1|1
05959,525;1469;340;368|1243;1224;171;151|189;1089;135;129,1|1|1
04220,,
07765,609;274;617;491|1530;373;541;462,1|1
02980,948;1222;304;216,1
05932,312;18;354;1166|850;1069;244;222|817;1868;281;237,1|1|1
05331,,
00469,1122;1511;591;617,1
03906,1390;431;735;236|1514;2079;166;204,1|1
07316,,
05069,298;1265;176;173|246;742;258;250,1|1
04516,1628;39;396;279|1835;1022;192;619,1|1
06455,822;23;446;435|2082;26;411;376,1|1
07246,,
01201,,
03247,1093;1099;312;256,1
00128,533;31;514;721|1391;564;467;232|235;513;435;228|196;996;560;1329,1|1|1|1
03328,1313;12;433;299,1
06342,,
04007,1038;323;230;241,1
06916,,
00363,476;67;526;808,1
02693,,
03060,690;189;620;252|1758;180;535;302,1|1
03396,,
05824,,
07756,,
06821,1026;1498;726;584|1066;50;324;349,1|1
07786,1132;230;354;292,1
03648,630;68;998;1176,1
07000,,
01729,1335;1801;204;209,1
02069,,
06110,1492;1428;93;154|1206;1616;385;529,1|1
05410,,
07055,870;511;196;196|708;234;206;175,1|1
06278,,
01740,624;174;481;393|1460;160;484;364,1|1
06905,133;1058;180;207|16;1735;927;2308|2040;969;194;201|2185;1401;201;183,1|1|1|1
04925,1658;2204;375;769|870;320;300;176,1|1
03777,,
03822,624;1836;676;829|1765;1085;439;225,1|1
01035,1698;198;413;327|895;308;264;396,1|1
04450,619;8;679;330|1718;13;669;384,1|1
02362,792;1635;277;161,1
04145,970;11;1117;977,1
06912,,
05715,819;1;445;448,1
02597,1340;612;409;221,1
07359,,
01712,1436;81;141;200|427;7;208;283,1|1
02298,,
04165,1076;489;193;170|2059;675;199;221|1339;960;205;198|1684;1072;180;205|2030;1312;193;228|1380;1524;211;202|1307;2196;202;233,1|1|1|1|1|1|1
01507,788;466;233;131,1
01884,1881;96;310;150,1
02706,482;458;585;289|1286;356;587;360,1|1
06787,,
00217,,
03100,,
03166,542;200;472;238|1330;297;372;316,1|1
05180,1204;1158;449;343,1
04962,,
06582,810;300;296;479|1497;309;327;295,1|1
02848,,
07480,,
00487,,
06740,669;219;347;286,1
00118,544;1152;196;335,1
06395,,
01530,,
03012,,
00148,,
01700,,
04805,,
07870,,
03213,331;256;1059;1193,1
03963,692;1252;497;563|19;1438;379;846,1|1
03361,,
04171,801;787;368;264,1
01802,633;20;402;412|1913;17;358;429,1|1
05608,999;480;176;170,1
04631,,
04184,,
01714,317;1819;46;75,1
03789,,
03817,1306;1576;550;592|506;1166;183;227|2224;494;247;214,1|1|1
01721,688;243;407;386|1580;284;483;348,1|1
00639,,
02556,278;1221;396;684|987;1239;394;715|180;943;141;123|1632;1002;128;132|695;1323;445;501,1|1|1|1|1
06831,,
02017,970;1604;635;498,1
05031,1663;1518;320;179,1
04995,,
04166,879;80;471;408,1
05619,,
01424,,
05505,,
02800,,
05897,63;987;1518;442|1886;682;1814;372,1|1
01940,473;635;1563;760|945;56;329;216,1|1
06921,,
02562,2016;952;255;404|2292;1313;180;322,1|1
02734,,
05705,,
04079,,
07472,891;13;924;211|807;1940;174;182,1|1
00646,777;100;264;819,1
03949,836;174;287;256,1
03942,1126;398;161;109,1
03245,1839;1211;387;357,1
05892,1218;1718;278;368|466;2095;277;2125,1|1
00374,,
06879,,
01216,,
04936,664;62;419;209|1676;46;397;251,1|1
03716,671;160;445;324,1
07640,,
00201,800;178;717;1211|94;1511;1360;278|2213;2192;637;396,1|1|1
01059,2203;1145;250;237,1
03525,,
04279,,
02353,2064;832;190;390|550;1033;179;159,1|1
05162,,
06288,815;572;548;1228|351;2005;849;2233,1|1
00485,702;1382;716;1786,1
05994,,
05397,,
01362,662;109;442;581|1665;38;543;437|1268;1158;631;468|1965;559;466;311,1|1|1|1
00651,1083;471;148;123,1
01774,1143;387;861;628,1
01722,1080;1672;696;705|2083;1278;279;298|420;1374;266;189,1|1|1
04825,,
01846,1611;1387;481;474,1
01752,,
04601,504;628;301;206|1091;1692;633;587|2216;609;229;256,1|1|1
00852,1777;2;284;338|781;17;306;323,1|1
03447,763;326;536;472|1516;268;488;617,1|1
00944,,
01178,,
02670,,
03643,1825;243;327;279,1
05791,560;233;464;374|1446;163;420;353,1|1
04856,894;206;644;1392,1
03370,,
03021,,
03297,,
01416,,
00197,,
07617,,
03852,,
05546,659;1016;643;460,1
00137,,
03107,1266;335;471;666|1193;1116;708;560,1|1
04178,1079;1971;546;538,1
07892,,
06296,,
06359,,
04841,,
00109,834;140;343;427,1
06968,,
01830,,
03563,574;57;464;401|1444;53;429;281,1|1
05722,,
01769,,
04153,,
04684,158;810;214;203|255;1369;258;243|853;1793;484;574|1949;1427;252;215|2059;868;214;198,1|1|1|1|1
03344,990;303;132;148|1075;782;154;145,1|1
05434,922;1266;534;590,1
07745,,
02039,,
05790,1132;34;348;199,1
03240,894;1549;676;674|2122;830;343;284,1|1
04374,1491;940;68;71|178;509;848;804|1833;351;366;178,1|1|1
03074,506;16;570;968,1
03628,1111;1316;579;586|1716;222;270;209,1|1
03434,,
07666,658;16;1071;1039,1
07718,1870;423;323;392,1
04707,,
03284,1123;1497;547;671,1
00986,733;1590;683;705,1
00215,1812;265;317;253|1140;131;336;211,1|1
07650,,
02553,1977;520;343;370,1
05664,990;458;325;276|2271;1549;1168;404,1|1
01292,,
01780,994;72;567;388|1833;139;564;401,1|1
03616,542;629;543;843|849;1583;221;177,1|1
04321,987;527;797;849,1
05191,,
03151,,
01254,,
03063,,
07021,,
04981,1057;1380;647;704,1
07362,,
00819,427;37;425;1178|80;624;291;360|1735;624;300;249|150;1389;735;1774,1|1|1|1
05600,631;780;275;297|2009;804;223;265|1291;1777;276;537,1|1|1
06356,1813;414;97;119|353;1583;395;452|293;346;621;457,1|1|1
05253,239;723;169;144|109;1186;109;135|1759;807;180;155|1499;1274;119;158|631;1395;280;381,1|1|1|1|1
07803,794;1645;492;401,1
06009,,
03673,,
05399,1236;178;346;193,1
06496,,
02806,,
02598,572;30;257;223|1082;144;458;411,1|1
00228,,
04738,1089;139;701;912|115;1244;944;2581,1|1
06883,1174;502;220;243,1
03655,,
03255,,
00140,,
07386,1372;1435;263;198|496;1764;194;194|1379;2089;219;225|1407;2706;253;215|2301;1791;129;166,1|1|1|1|1
00002,,
05229,489;879;435;345|1508;843;806;1366|285;1635;1120;2436,1|1|1
05565,163;864;712;1511|223;315;179;183|1384;329;171;225,1|1|1
05118,556;312;887;743|1761;365;557;831,1|1
04096,,
05964,1331;1058;404;241,1
04406,,
04499,,
05333,,
04557,,
05821,1477;459;320;230,1
04473,1362;930;499;594,1
06688,941;460;124;164,1
04273,299;705;193;148|1699;708;199;171|16;1210;106;87|170;1174;512;1777|736;1441;282;454,1|1|1|1|1
00563,,
02297,,
02509,417;1206;1064;2206,1
05311,,
01497,,
02873,,
07575,403;1015;347;1206|1025;1662;288;309,1|1
02870,,
06108,2153;1802;252;310,1
05044,240;1733;741;2086,1
07698,,
05848,,
01348,,
00123,,
00684,,
01329,611;1367;535;455|1322;1149;181;193,1|1
04605,,
05049,624;31;556;540|1470;23;650;517,1|1
03696,,
00505,,
07555,448;1571;1118;1732,1
03918,822;168;390;292|1467;207;439;318|1196;745;2071;353,1|1|1
01667,1145;1713;706;821|1085;17;606;1057,1|1
06937,1613;844;234;218,1
05169,1561;-22;1027;929,1
03446,324;321;433;268|961;1349;534;570|1903;170;481;349,1|1|1
06782,1380;198;225;381,1
05388,622;1131;489;382,1
01176,1610;101;276;240,1
00851,1248;1175;543;385,1
06072,,
06431,,
03251,,
00057,236;943;239;282|775;1472;658;682|1808;924;335;397|2181;1398;381;183|68;1269;395;170,1|1|1|1|1
03901,430;1125;292;283|2026;1014;307;292|996;1778;491;599,1|1|1
00864,1316;1060;274;236|938;495;356;238|1624;505;391;254,1|1|1
06595,515;18;317;428,1
06343,738;161;396;337|1447;173;408;252,1|1
06215,,
06513,,
00780,534;736;630;261|1360;1965;520;643|2251;1745;496;196|2357;766;396;298|1739;287;506;513,1|1|1|1|1
07953,,
05313,1149;2189;544;453|2444;1760;229;211|250;1777;188;246,1|1|1
06849,,
07914,1066;596;249;293,1
00175,343;476;710;562|1260;464;730;612,1|1
02211,,
06601,,
00244,,
01689,,
03993,445;268;1258;2071,1
04594,,
05142,,
07847,1760;145;412;166|875;125;432;247,1|1
01835,,
02251,207;40;414;303|1115;48;406;225|255;467;70;96,1|1|1
05578,966;1514;742;537,1
01246,,
01053,,
00001,,
03385,,
02430,694;1580;264;516|1649;400;221;199|1269;6;273;506|436;37;187;419,1|1|1|1
07879,1859;4;408;334|2149;1654;169;459,1|1
02042,,
07338,983;105;378;269,1
01392,776;1727;288;218,1
04490,,
06016,,
05401,511;20;270;127,1
00171,,
04159,893;64;726;551|1754;67;674;498,1|1
01758,1143;1352;159;225|1779;2455;206;162|315;2517;274;183,1|1|1
02077,,
06479,,
07145,,
04316,,
05259,,
01388,,
07645,460;508;116;135,1
06723,1427;255;323;266,1
06159,,
02771,,
06457,,
07496,187;1366;822;1824|227;731;334;269|1722;733;277;309,1|1|1
00900,809;693;243;122,1
07686,435;18;364;615|1437;13;310;359|834;2148;539;611,1|1|1
02158,,
05995,,
06273,,
01192,,
00451,,
01991,,
06188,,
05797,,
03815,,
01610,,
02656,439;769;872;1811|743;190;486;1197,1|1
04102,,
07043,605;95;288;283|1486;53;343;180,1|1
05359,323;1292;608;1243|319;1174;151;164|1460;1124;187;164,1|1|1
06335,544;17;443;239|1428;33;427;257|568;137;432;223|1472;145;429;240,1|1|1|1
05133,,
03550,2193;1977;149;128,1
03548,,
00158,447;366;551;243|1378;294;359;234,1|1
07004,,
07646,889;982;251;224|1597;57;421;301,1|1
04595,745;61;324;400|1486;42;324;364|1422;422;147;417,1|1|1
00108,538;683;260;231|2226;750;212;166|1319;1554;282;397,1|1|1
00260,,
03343,,
06165,676;57;421;1334,1
03451,1917;1690;544;630|361;1962;358;854|1212;1535;664;692,1|1|1
07979,1201;108;424;440,1
07454,,
01250,,
05895,1332;875;535;156|776;283;294;443|1505;359;265;385,1|1|1
06471,1360;12;300;242,1
01633,970;271;256;151|1574;287;257;325,1|1
01679,,
02438,1824;1122;214;207|870;1585;800;485|177;1241;187;217,1|1|1
01902,2154;956;203;217|916;278;353;450|1715;203;421;350,1|1|1
03449,911;1660;705;646|2258;721;370;346|415;791;551;405|2126;1098;230;282,1|1|1|1
07468,,
04436,,
00680,386;83;2203;255|1545;139;2191;406,1|1
